sentence_idx,word,pos,tag
481,một số,L,O
481,bài,N,O
481,hát,V,O
481,thú vị,A,O
481,của,E,O
481,Lý,Np,B-A
481,Anh,Np,I-A
481,Khoa,Np,I-A
481,.,CH,O
482,một số,L,O
482,bài,N,O
482,hát,V,O
482,thú vị,A,O
482,của,E,O
482,Lý,Np,B-A
482,Anh,Np,I-A
482,Khoa,Np,I-A
482,.,CH,O
483,dí,V,O
483,dụ,V,O
483,vài,L,O
483,bài,N,O
483,của,E,O
483,Lý,Np,B-A
483,Anh,Np,I-A
483,Khoa,Np,I-A
483,dí,V,O
483,dụ,V,O
483,vài,L,O
483,bài,N,O
483,của,E,O
483,Lý,Np,B-A
483,Anh,Np,I-A
483,Khoa,Np,I-A
483,thú,N,O
483,dị,V,O
483,đi,V,O
483,bot,V,O
483,ui,N,O
483,.,CH,O
484,bot,N,O
484,ơi,I,O
484,cho,E,O
484,tui,P,O
484,mấy,L,O
484,bài,N,O
484,của,E,O
484,Lý,Np,B-A
484,Anh,Np,I-A
484,Khoa,Np,I-A
484,nghe,V,O
484,coi,V,O
484,give,N,O
484,me,V,O
484,an,N,O
484,example,V,O
484,song,C,O
484,of,V,O
484,Lý,Np,B-A
484,Anh,Np,I-A
484,Khoa,Np,I-A
484,cho,E,O
484,toi,N,O
484,mot,V,O
484,bai,N,O
484,cua,V,O
484,Lý,Np,B-A
484,Anh,Np,I-A
484,Khoa,Np,I-A
484,e,V,O
484,hay,C,O
484,cho,V,O
484,toi,V,O
484,vai,N,O
484,bai,N,O
484,cua,V,O
484,Lý,Np,B-A
484,Anh,Np,I-A
484,Khoa,Np,I-A
484,di chỉ,V,O
484,t,V,O
484,mấy,L,O
484,bài,N,O
484,của,E,O
484,Lý,Np,B-A
484,Anh,Np,I-A
484,Khoa,Np,I-A
484,đi,V,O
484,bot,V,O
484,hmmm,N,O
484,",",CH,O
484,cho,E,O
484,mình,P,O
484,1,M,O
484,bài,N,O
484,của,E,O
484,ca sĩ,N,O
484,Lý,Np,B-A
484,Anh,Np,I-A
484,Khoa,Np,I-A
484,đi,V,O
484,bot,V,O
484,bạn,N,O
484,ei,V,O
484,",",CH,O
484,cho,E,O
484,mình,P,O
484,nghe,V,O
484,1,M,O
484,bài,N,O
484,của,E,O
484,Lý,Np,B-A
484,Anh,Np,I-A
484,Khoa,Np,I-A
484,đi,V,O
484,bạn,N,O
484,hãy,R,O
484,cho,V,O
484,em,N,O
484,một số,L,O
484,bài,N,O
484,hát,V,O
484,hay,C,O
484,hay,C,O
484,của,E,O
484,Lý,Np,B-A
484,Anh,Np,I-A
484,Khoa,Np,I-A
484,đi,V,O
484,ạ,T,O
484,sư phụ,N,O
484,",",CH,O
484,cho,V,O
484,đệ tử,V,O
484,xin,V,O
484,một số,L,O
484,bài,N,O
484,hát,V,O
484,do,E,O
484,Lý,Np,B-A
484,Anh,Np,I-A
484,Khoa,Np,I-A
484,trình bày,V,O
484,đi,V,O
484,sư phụ,V,O
484,onii,N,O
484,chan,V,O
484,",",CH,O
484,cho,V,O
484,e,V,O
484,bài,N,O
484,hát,V,O
484,do,E,O
484,Lý,Np,B-A
484,Anh,Np,I-A
484,Khoa,Np,I-A
484,hát,V,O
484,đi,V,O
484,onii,V,O
484,mày,P,O
484,ơi,T,O
484,",",CH,O
484,cho,E,O
484,tao,P,O
484,vài,L,O
484,bài,N,O
484,do,E,O
484,Lý,Np,B-A
484,Anh,Np,I-A
484,Khoa,Np,I-A
484,biểu diễn,V,O
484,nghe,V,O
484,với,E,O
484,coi,V,O
484,dcm,A,O
484,cho,E,O
484,t,V,O
484,mấy,L,O
484,bài,N,O
484,của,E,O
484,Lý,Np,B-A
484,Anh,Np,I-A
484,Khoa,Np,I-A
484,nghe,V,O
484,coi,V,O
484,đưa,V,O
484,cho,E,O
484,t,N,O
484,danh sách,N,O
484,các,L,O
484,bài,N,O
484,các,L,O
484,bài,N,O
484,hát,V,O
484,của,E,O
484,Lý,Np,B-A
484,Anh,Np,I-A
484,Khoa,Np,I-A
484,coi,V,O
484,Lý,Np,B-A
484,Anh,Np,I-A
484,Khoa,Np,I-A
484,có,V,O
484,bài,N,O
484,nào,P,O
484,hay,C,O
484,hãy,R,O
484,cho,V,O
484,tui,P,O
484,một,M,O
484,bài,N,O
484,hát,V,O
484,siu,N,O
484,hay,C,O
484,của,E,O
484,ca sĩ,N,O
484,Lý,Np,B-A
484,Anh,Np,I-A
484,Khoa,Np,I-A
484,xem,V,O
484,nào,P,O
484,này,P,O
484,",",CH,O
484,đưa,V,O
484,1,M,O
484,bài,N,O
484,của,E,O
484,ca sĩ,N,O
484,xem,V,O
484,nào,P,O
484,nhóm,N,O
484,Lý,Np,B-A
484,Anh,Np,I-A
484,Khoa,Np,I-A
484,có,V,O
484,bài,N,O
484,nào,P,O
484,nghe,V,O
484,ổn,A,O
484,ko,N,O
484,nè,T,O
484,bot,N,O
484,",",CH,O
484,cho,E,O
484,bài,N,O
484,của,E,O
484,Lý,Np,B-A
484,Anh,Np,I-A
484,Khoa,Np,I-A
484,nghe,V,O
484,sủa,V,O
484,vài,L,O
484,bài,N,O
484,của,E,O
484,Lý,Np,B-A
484,Anh,Np,I-A
484,Khoa,Np,I-A
484,tên,N,O
484,1,M,O
484,bài,N,O
484,hát,V,O
484,của,E,O
484,Lý,Np,B-A
484,Anh,Np,I-A
484,Khoa,Np,I-A
484,danh sách,N,O
484,các,L,O
484,bài,N,O
484,hát,V,O
484,của,E,O
484,Lý,Np,B-A
484,Anh,Np,I-A
484,Khoa,Np,I-A
484,Lý,Np,B-A
484,Anh,Np,I-A
484,Khoa,Np,I-A
484,hát,V,O
484,những,L,O
484,bài,N,O
484,nào,P,O
484,ê ê,V,O
484,cho,E,O
484,t,N,O
484,bài,N,O
484,của,E,O
484,Lý,Np,B-A
484,Anh,Np,I-A
484,Khoa,Np,I-A
484,đi,V,O
484,hãy,R,O
484,ví dụ,V,O
484,một,M,O
484,bài,N,O
484,của,E,O
484,Lý,Np,B-A
484,Anh,Np,I-A
484,Khoa,Np,I-A
484,hãy,R,O
484,ví dụ,V,O
484,một số,L,O
484,bài,N,O
484,hát,V,O
484,của,E,O
484,Lý,Np,B-A
484,Anh,Np,I-A
484,Khoa,Np,I-A
484,đi,V,O
484,liệt kê,V,O
484,các,L,O
484,bài,N,O
484,hát,V,O
484,của,E,O
484,Lý,Np,B-A
484,Anh,Np,I-A
484,Khoa,Np,I-A
484,cho,E,O
484,t,N,O
484,xem,V,O
484,gợi ý,N,O
484,t,V,O
484,một số,L,O
484,bài,N,O
484,hát,V,O
484,của,E,O
484,Lý,Np,B-A
484,Anh,Np,I-A
484,Khoa,Np,I-A
484,gợi ý,V,O
484,t,N,O
484,1,M,O
484,bài,N,O
484,hát,V,O
484,hay,A,O
484,của,E,O
484,Lý,Np,B-A
484,Anh,Np,I-A
484,Khoa,Np,I-A
484,dm,V,O
484,cho,E,O
484,bố,N,O
484,m,N,O
484,1,M,O
484,bài,N,O
484,của,E,O
484,Lý,Np,B-A
484,Anh,Np,I-A
484,Khoa,Np,I-A
484,danh,N,O
484,sach,V,O
484,cac,N,O
484,bai,V,O
484,hat,N,O
484,cua,V,O
484,Lý,Np,B-A
484,Anh,Np,I-A
484,Khoa,Np,I-A
484,cho,E,O
484,minh,N,O
484,nghe,V,O
484,bai,N,O
484,cua,V,O
484,Lý,Np,B-A
484,Anh,Np,I-A
484,Khoa,Np,I-A
484,hay,C,O
484,hay,C,O
484,di,V,O
484,mo,N,O
484,minh,N,O
484,1,M,O
484,bai,N,O
484,cua,V,O
484,Lý,Np,B-A
484,Anh,Np,I-A
484,Khoa,Np,I-A
484,di,N,O
484,nao,V,O
484,di du,N,O
484,1,M,O
484,bai,N,O
484,cua,V,O
484,Lý,Np,B-A
484,Anh,Np,I-A
484,Khoa,Np,I-A
484,di a,V,O
484,cho,E,O
484,minh,N,O
484,xin,V,O
484,may,V,O
484,bai,N,O
484,cua,V,O
484,Lý,Np,B-A
484,Anh,Np,I-A
484,Khoa,Np,I-A
484,voi,N,O
484,a,N,O
484,alo,N,O
484,dua,V,O
484,t,N,O
484,may,V,O
484,bai,N,O
484,cua,V,O
484,Lý,Np,B-A
484,Anh,Np,I-A
484,Khoa,Np,I-A
484,d,M,O
484,Cho,V,O
484,tui,P,O
484,bài,N,O
484,của,E,O
484,Shin,Np,B-A
484,Hồng,Np,I-A
484,Vịnh,Np,I-A
484,đi,V,O
484,.,CH,O
485,Có,V,O
485,bài,N,O
485,nào,P,O
485,của,E,O
485,Shin,Np,B-A
485,Hồng,Np,I-A
485,Vịnh,Np,I-A
485,hay,C,O
485,hay,C,O
485,không,R,O
485,?,CH,O
485,Bạn,N,O
485,ơi,I,O
485,cho,E,O
485,mình,P,O
485,vài,L,O
485,bài,N,O
485,của,E,O
485,Shin,Np,B-A
485,Hồng,Np,I-A
485,Vịnh,Np,I-A
485,đi,V,O
485,.,CH,O
486,Bot,Np,O
486,ơi,I,O
486,gợi ý,V,O
486,nhạc,N,O
486,Shin,Np,B-A
486,Hồng,Np,I-A
486,Vịnh,Np,I-A
486,cho,E,O
486,mình,P,O
486,đi,V,O
486,.,CH,O
487,Bot,Np,O
487,ơi,I,O
487,xin,V,O
487,bài,N,O
487,của,E,O
487,Shin,Np,B-A
487,Hồng,Np,I-A
487,Vịnh,Np,I-A
487,.,CH,O
488,ê,N,O
488,bot,V,O
488,cho,E,O
488,bài,N,O
488,của,E,O
488,Shin,Np,B-A
488,Hồng,Np,I-A
488,Vịnh,Np,I-A
488,hay,C,O
488,coi,V,O
488,.,CH,O
489,cho,E,O
489,t,N,O
489,bài,N,O
489,của,E,O
489,Shin,Np,B-A
489,Hồng,Np,I-A
489,Vịnh,Np,I-A
489,nghe,V,O
489,coi,V,O
489,. Bài,N,O
489,của,E,O
489,Shin,Np,B-A
489,Hồng,Np,I-A
489,Vịnh,Np,I-A
489,có,V,O
489,bài,N,O
489,nào,P,O
489,hay,C,O
489,z,V,O
489,.,CH,O
490,xin,V,O
490,bài,N,O
490,của,E,O
490,Shin,Np,B-A
490,Hồng,Np,I-A
490,Vịnh,Np,I-A
490,nghe,V,O
490,coi,V,O
490,.,CH,O
491,Cho,V,O
491,tui,P,O
491,bài,N,O
491,hát,V,O
491,của,E,O
491,Shin,Np,B-A
491,Hồng,Np,I-A
491,Vịnh,Np,I-A
491,đỉnh cao,V,O
491,đi,V,O
491,.,CH,O
492,Cho,V,O
492,mình,P,O
492,hỏi,V,O
492,có,V,O
492,bài,N,O
492,nào,P,O
492,của,E,O
492,Shin,Np,B-A
492,Hồng,Np,I-A
492,Vịnh,Np,I-A
492,hay,C,O
492,ko,V,O
492,?,CH,O
492,ê,N,O
492,chỉ,R,O
492,t,V,O
492,bài,N,O
492,hát,N,O
492,nào,P,O
492,của,E,O
492,Shin,Np,B-A
492,Hồng,Np,I-A
492,Vịnh,Np,I-A
492,hợp lý,A,O
492,coi,V,O
492,.,CH,O
493,Shin,Np,B-A
493,Hồng,Np,I-A
493,Vịnh,Np,I-A
493,có,V,O
493,bài,N,O
493,nào,P,O
493,hay,C,O
493,m,V,O
493,.,CH,O
494,Shin,Np,B-A
494,Hồng,Np,I-A
494,Vịnh,Np,I-A
494,có,V,O
494,bài,N,O
494,nào,P,O
494,nghe,V,O
494,hay,C,O
494,ko,V,O
494,bot,N,O
494,.,CH,O
495,ví dụ,V,O
495,vài,L,O
495,bài,N,O
495,của,E,O
495,Shin,Np,B-A
495,Hồng,Np,I-A
495,Vịnh,Np,I-A
495,nghe,V,O
495,đi,V,O
495,iem,V,O
495,.,CH,O
496,cho,E,O
496,bố,N,O
496,mày,P,O
496,ví dụ,V,O
496,vài,L,O
496,bài,N,O
496,của,E,O
496,Shin,Np,B-A
496,Hồng,Np,I-A
496,Vịnh,Np,I-A
496,đi,V,O
496,m,V,O
496,.,CH,O
497,một số,L,O
497,bài,N,O
497,của,E,O
497,Shin,Np,B-A
497,Hồng,Np,I-A
497,Vịnh,Np,I-A
497,.,CH,O
498,một,M,O
498,bài,N,O
498,hát,V,O
498,của,E,O
498,Shin,Np,B-A
498,Hồng,Np,I-A
498,Vịnh,Np,I-A
498,.,CH,O
499,Shin,Np,B-A
499,Hồng,Np,I-A
499,Vịnh,Np,I-A
499,đi,V,O
499,bot,V,O
499,.,CH,O
500,này,P,O
500,",",CH,O
500,cho,E,O
500,tui,P,O
500,bài,N,O
500,của,E,O
500,Shin,Np,B-A
500,Hồng,Np,I-A
500,Vịnh,Np,I-A
500,với,E,O
500,.,CH,O
501,examples,V,O
501,về,E,O
501,nhạc,N,O
501,of,V,O
501,Shin,Np,B-A
501,Hồng,Np,I-A
501,Vịnh,Np,I-A
501,.,CH,O
502,một số,L,O
502,bài,N,O
502,hát,V,O
502,thú vị,A,O
502,của,E,O
502,Shin,Np,B-A
502,Hồng,Np,I-A
502,Vịnh,Np,I-A
502,.,CH,O
503,một số,L,O
503,bài,N,O
503,hát,V,O
503,thú vị,A,O
503,của,E,O
503,Shin,Np,B-A
503,Hồng,Np,I-A
503,Vịnh,Np,I-A
503,.,CH,O
504,dí,V,O
504,dụ,V,O
504,vài,L,O
504,bài,N,O
504,của,E,O
504,Shin,Np,B-A
504,Hồng,Np,I-A
504,Vịnh,Np,I-A
504,dí,V,O
504,dụ,V,O
504,vài,L,O
504,bài,N,O
504,của,E,O
504,Shin,Np,B-A
504,Hồng,Np,I-A
504,Vịnh,Np,I-A
504,thú,N,O
504,dị,V,O
504,đi,V,O
504,bot,V,O
504,ui,N,O
504,.,CH,O
505,bot,N,O
505,ơi,I,O
505,cho,E,O
505,tui,P,O
505,mấy,L,O
505,bài,N,O
505,của,E,O
505,Shin,Np,B-A
505,Hồng,Np,I-A
505,Vịnh,Np,I-A
505,nghe,V,O
505,coi,V,O
505,give,N,O
505,me,V,O
505,an,N,O
505,example,V,O
505,song,C,O
505,of,V,O
505,Shin,Np,B-A
505,Hồng,Np,I-A
505,Vịnh,Np,I-A
505,cho,E,O
505,toi,N,O
505,mot,V,O
505,bai,N,O
505,cua,V,O
505,Shin,Np,B-A
505,Hồng,Np,I-A
505,Vịnh,Np,I-A
505,e,V,O
505,hay,C,O
505,cho,V,O
505,toi,V,O
505,vai,N,O
505,bai,N,O
505,cua,V,O
505,Shin,Np,B-A
505,Hồng,Np,I-A
505,Vịnh,Np,I-A
505,di chỉ,V,O
505,t,V,O
505,mấy,L,O
505,bài,N,O
505,của,E,O
505,Shin,Np,B-A
505,Hồng,Np,I-A
505,Vịnh,Np,I-A
505,đi,V,O
505,bot,V,O
505,hmmm,N,O
505,",",CH,O
505,cho,E,O
505,mình,P,O
505,1,M,O
505,bài,N,O
505,của,E,O
505,ca sĩ,N,O
505,Shin,Np,B-A
505,Hồng,Np,I-A
505,Vịnh,Np,I-A
505,đi,V,O
505,bot,V,O
505,bạn,N,O
505,ei,V,O
505,",",CH,O
505,cho,E,O
505,mình,P,O
505,nghe,V,O
505,1,M,O
505,bài,N,O
505,của,E,O
505,Shin,Np,B-A
505,Hồng,Np,I-A
505,Vịnh,Np,I-A
505,đi,V,O
505,bạn,N,O
505,hãy,R,O
505,cho,V,O
505,em,N,O
505,một số,L,O
505,bài,N,O
505,hát,V,O
505,hay,C,O
505,hay,C,O
505,của,E,O
505,Shin,Np,B-A
505,Hồng,Np,I-A
505,Vịnh,Np,I-A
505,đi,V,O
505,ạ,T,O
505,sư phụ,N,O
505,",",CH,O
505,cho,V,O
505,đệ tử,V,O
505,xin,V,O
505,một số,L,O
505,bài,N,O
505,hát,V,O
505,do,E,O
505,Shin,Np,B-A
505,Hồng,Np,I-A
505,Vịnh,Np,I-A
505,trình bày,V,O
505,đi,V,O
505,sư phụ,V,O
505,onii,N,O
505,chan,V,O
505,",",CH,O
505,cho,V,O
505,e,V,O
505,bài,N,O
505,hát,V,O
505,do,E,O
505,Shin,Np,B-A
505,Hồng,Np,I-A
505,Vịnh,Np,I-A
505,hát,V,O
505,đi,V,O
505,onii,V,O
505,mày,P,O
505,ơi,T,O
505,",",CH,O
505,cho,E,O
505,tao,P,O
505,vài,L,O
505,bài,N,O
505,do,E,O
505,Shin,Np,B-A
505,Hồng,Np,I-A
505,Vịnh,Np,I-A
505,biểu diễn,V,O
505,nghe,V,O
505,với,E,O
505,coi,V,O
505,dcm,A,O
505,cho,E,O
505,t,V,O
505,mấy,L,O
505,bài,N,O
505,của,E,O
505,Shin,Np,B-A
505,Hồng,Np,I-A
505,Vịnh,Np,I-A
505,nghe,V,O
505,coi,V,O
505,đưa,V,O
505,cho,E,O
505,t,N,O
505,danh sách,N,O
505,các,L,O
505,bài,N,O
505,các,L,O
505,bài,N,O
505,hát,V,O
505,của,E,O
505,Shin,Np,B-A
505,Hồng,Np,I-A
505,Vịnh,Np,I-A
505,coi,V,O
505,Shin,Np,B-A
505,Hồng,Np,I-A
505,Vịnh,Np,I-A
505,có,V,O
505,bài,N,O
505,nào,P,O
505,hay,C,O
505,hãy,R,O
505,cho,V,O
505,tui,P,O
505,một,M,O
505,bài,N,O
505,hát,V,O
505,siu,N,O
505,hay,C,O
505,của,E,O
505,ca sĩ,N,O
505,Shin,Np,B-A
505,Hồng,Np,I-A
505,Vịnh,Np,I-A
505,xem,V,O
505,nào,P,O
505,này,P,O
505,",",CH,O
505,đưa,V,O
505,1,M,O
505,bài,N,O
505,của,E,O
505,ca sĩ,N,O
505,xem,V,O
505,nào,P,O
505,nhóm,N,O
505,Shin,Np,B-A
505,Hồng,Np,I-A
505,Vịnh,Np,I-A
505,có,V,O
505,bài,N,O
505,nào,P,O
505,nghe,V,O
505,ổn,A,O
505,ko,N,O
505,nè,T,O
505,bot,N,O
505,",",CH,O
505,cho,E,O
505,bài,N,O
505,của,E,O
505,Shin,Np,B-A
505,Hồng,Np,I-A
505,Vịnh,Np,I-A
505,nghe,V,O
505,sủa,V,O
505,vài,L,O
505,bài,N,O
505,của,E,O
505,Shin,Np,B-A
505,Hồng,Np,I-A
505,Vịnh,Np,I-A
505,tên,N,O
505,1,M,O
505,bài,N,O
505,hát,V,O
505,của,E,O
505,Shin,Np,B-A
505,Hồng,Np,I-A
505,Vịnh,Np,I-A
505,danh sách,N,O
505,các,L,O
505,bài,N,O
505,hát,V,O
505,của,E,O
505,Shin,Np,B-A
505,Hồng,Np,I-A
505,Vịnh,Np,I-A
505,Shin,Np,B-A
505,Hồng,Np,I-A
505,Vịnh,Np,I-A
505,hát,V,O
505,những,L,O
505,bài,N,O
505,nào,P,O
505,ê ê,V,O
505,cho,E,O
505,t,N,O
505,bài,N,O
505,của,E,O
505,Shin,Np,B-A
505,Hồng,Np,I-A
505,Vịnh,Np,I-A
505,đi,V,O
505,hãy,R,O
505,ví dụ,V,O
505,một,M,O
505,bài,N,O
505,của,E,O
505,Shin,Np,B-A
505,Hồng,Np,I-A
505,Vịnh,Np,I-A
505,hãy,R,O
505,ví dụ,V,O
505,một số,L,O
505,bài,N,O
505,hát,V,O
505,của,E,O
505,Shin,Np,B-A
505,Hồng,Np,I-A
505,Vịnh,Np,I-A
505,đi,V,O
505,liệt kê,V,O
505,các,L,O
505,bài,N,O
505,hát,V,O
505,của,E,O
505,Shin,Np,B-A
505,Hồng,Np,I-A
505,Vịnh,Np,I-A
505,cho,E,O
505,t,N,O
505,xem,V,O
505,gợi ý,N,O
505,t,V,O
505,một số,L,O
505,bài,N,O
505,hát,V,O
505,của,E,O
505,Shin,Np,B-A
505,Hồng,Np,I-A
505,Vịnh,Np,I-A
505,gợi ý,V,O
505,t,N,O
505,1,M,O
505,bài,N,O
505,hát,V,O
505,hay,A,O
505,của,E,O
505,Shin,Np,B-A
505,Hồng,Np,I-A
505,Vịnh,Np,I-A
505,dm,V,O
505,cho,E,O
505,bố,N,O
505,m,N,O
505,1,M,O
505,bài,N,O
505,của,E,O
505,Shin,Np,B-A
505,Hồng,Np,I-A
505,Vịnh,Np,I-A
505,danh,N,O
505,sach,V,O
505,cac,N,O
505,bai,V,O
505,hat,N,O
505,cua,V,O
505,Shin,Np,B-A
505,Hồng,Np,I-A
505,Vịnh,Np,I-A
505,cho,E,O
505,minh,N,O
505,nghe,V,O
505,bai,N,O
505,cua,V,O
505,Shin,Np,B-A
505,Hồng,Np,I-A
505,Vịnh,Np,I-A
505,hay,C,O
505,hay,C,O
505,di,V,O
505,mo,N,O
505,minh,N,O
505,1,M,O
505,bai,N,O
505,cua,V,O
505,Shin,Np,B-A
505,Hồng,Np,I-A
505,Vịnh,Np,I-A
505,di,N,O
505,nao,V,O
505,di du,N,O
505,1,M,O
505,bai,N,O
505,cua,V,O
505,Shin,Np,B-A
505,Hồng,Np,I-A
505,Vịnh,Np,I-A
505,di a,V,O
505,cho,E,O
505,minh,N,O
505,xin,V,O
505,may,V,O
505,bai,N,O
505,cua,V,O
505,Shin,Np,B-A
505,Hồng,Np,I-A
505,Vịnh,Np,I-A
505,voi,N,O
505,a,N,O
505,alo,N,O
505,dua,V,O
505,t,N,O
505,may,V,O
505,bai,N,O
505,cua,V,O
505,Shin,Np,B-A
505,Hồng,Np,I-A
505,Vịnh,Np,I-A
505,d,M,O
505,Cho,V,O
505,tui,P,O
505,bài,N,O
505,của,E,O
505,Tiến,Np,B-A
505,Đào,Np,I-A
505,đi,V,O
505,.,CH,O
506,Có,V,O
506,bài,N,O
506,nào,P,O
506,của,E,O
506,Tiến,Np,B-A
506,Đào,Np,I-A
506,hay,C,O
506,hay,C,O
506,không,R,O
506,?,CH,O
506,Bạn,N,O
506,ơi,I,O
506,cho,E,O
506,mình,P,O
506,vài,L,O
506,bài,N,O
506,của,E,O
506,Tiến,Np,B-A
506,Đào,Np,I-A
506,đi,V,O
506,.,CH,O
507,Bot,Np,O
507,ơi,I,O
507,gợi ý,V,O
507,nhạc,N,O
507,Tiến,Np,B-A
507,Đào,Np,I-A
507,cho,E,O
507,mình,P,O
507,đi,V,O
507,.,CH,O
508,Bot,Np,O
508,ơi,I,O
508,xin,V,O
508,bài,N,O
508,của,E,O
508,Tiến,Np,B-A
508,Đào,Np,I-A
508,.,CH,O
509,ê,N,O
509,bot,V,O
509,cho,E,O
509,bài,N,O
509,của,E,O
509,Tiến,Np,B-A
509,Đào,Np,I-A
509,hay,C,O
509,coi,V,O
509,.,CH,O
510,cho,E,O
510,t,N,O
510,bài,N,O
510,của,E,O
510,Tiến,Np,B-A
510,Đào,Np,I-A
510,nghe,V,O
510,coi,V,O
510,. Bài,N,O
510,của,E,O
510,Tiến,Np,B-A
510,Đào,Np,I-A
510,có,V,O
510,bài,N,O
510,nào,P,O
510,hay,C,O
510,z,V,O
510,.,CH,O
511,xin,V,O
511,bài,N,O
511,của,E,O
511,Tiến,Np,B-A
511,Đào,Np,I-A
511,nghe,V,O
511,coi,V,O
511,.,CH,O
512,Cho,V,O
512,tui,P,O
512,bài,N,O
512,hát,V,O
512,của,E,O
512,Tiến,Np,B-A
512,Đào,Np,I-A
512,đỉnh cao,V,O
512,đi,V,O
512,.,CH,O
513,Cho,V,O
513,mình,P,O
513,hỏi,V,O
513,có,V,O
513,bài,N,O
513,nào,P,O
513,của,E,O
513,Tiến,Np,B-A
513,Đào,Np,I-A
513,hay,C,O
513,ko,V,O
513,?,CH,O
513,ê,N,O
513,chỉ,R,O
513,t,V,O
513,bài,N,O
513,hát,N,O
513,nào,P,O
513,của,E,O
513,Tiến,Np,B-A
513,Đào,Np,I-A
513,hợp lý,A,O
513,coi,V,O
513,.,CH,O
514,Tiến,Np,B-A
514,Đào,Np,I-A
514,có,V,O
514,bài,N,O
514,nào,P,O
514,hay,C,O
514,m,V,O
514,.,CH,O
515,Tiến,Np,B-A
515,Đào,Np,I-A
515,có,V,O
515,bài,N,O
515,nào,P,O
515,nghe,V,O
515,hay,C,O
515,ko,V,O
515,bot,N,O
515,.,CH,O
516,ví dụ,V,O
516,vài,L,O
516,bài,N,O
516,của,E,O
516,Tiến,Np,B-A
516,Đào,Np,I-A
516,nghe,V,O
516,đi,V,O
516,iem,V,O
516,.,CH,O
517,cho,E,O
517,bố,N,O
517,mày,P,O
517,ví dụ,V,O
517,vài,L,O
517,bài,N,O
517,của,E,O
517,Tiến,Np,B-A
517,Đào,Np,I-A
517,đi,V,O
517,m,V,O
517,.,CH,O
518,một số,L,O
518,bài,N,O
518,của,E,O
518,Tiến,Np,B-A
518,Đào,Np,I-A
518,.,CH,O
519,một,M,O
519,bài,N,O
519,hát,V,O
519,của,E,O
519,Tiến,Np,B-A
519,Đào,Np,I-A
519,.,CH,O
520,Tiến,Np,B-A
520,Đào,Np,I-A
520,đi,V,O
520,bot,V,O
520,.,CH,O
521,này,P,O
521,",",CH,O
521,cho,E,O
521,tui,P,O
521,bài,N,O
521,của,E,O
521,Tiến,Np,B-A
521,Đào,Np,I-A
521,với,E,O
521,.,CH,O
522,examples,V,O
522,về,E,O
522,nhạc,N,O
522,of,V,O
522,Tiến,Np,B-A
522,Đào,Np,I-A
522,.,CH,O
523,một số,L,O
523,bài,N,O
523,hát,V,O
523,thú vị,A,O
523,của,E,O
523,Tiến,Np,B-A
523,Đào,Np,I-A
523,.,CH,O
524,một số,L,O
524,bài,N,O
524,hát,V,O
524,thú vị,A,O
524,của,E,O
524,Tiến,Np,B-A
524,Đào,Np,I-A
524,.,CH,O
525,dí,V,O
525,dụ,V,O
525,vài,L,O
525,bài,N,O
525,của,E,O
525,Tiến,Np,B-A
525,Đào,Np,I-A
525,dí,V,O
525,dụ,V,O
525,vài,L,O
525,bài,N,O
525,của,E,O
525,Tiến,Np,B-A
525,Đào,Np,I-A
525,thú,N,O
525,dị,V,O
525,đi,V,O
525,bot,V,O
525,ui,N,O
525,.,CH,O
526,bot,N,O
526,ơi,I,O
526,cho,E,O
526,tui,P,O
526,mấy,L,O
526,bài,N,O
526,của,E,O
526,Tiến,Np,B-A
526,Đào,Np,I-A
526,nghe,V,O
526,coi,V,O
526,give,N,O
526,me,V,O
526,an,N,O
526,example,V,O
526,song,C,O
526,of,V,O
526,Tiến,Np,B-A
526,Đào,Np,I-A
526,cho,E,O
526,toi,N,O
526,mot,V,O
526,bai,N,O
526,cua,V,O
526,Tiến,Np,B-A
526,Đào,Np,I-A
526,e,V,O
526,hay,C,O
526,cho,V,O
526,toi,V,O
526,vai,N,O
526,bai,N,O
526,cua,V,O
526,Tiến,Np,B-A
526,Đào,Np,I-A
526,di chỉ,V,O
526,t,V,O
526,mấy,L,O
526,bài,N,O
526,của,E,O
526,Tiến,Np,B-A
526,Đào,Np,I-A
526,đi,V,O
526,bot,V,O
526,hmmm,N,O
526,",",CH,O
526,cho,E,O
526,mình,P,O
526,1,M,O
526,bài,N,O
526,của,E,O
526,ca sĩ,N,O
526,Tiến,Np,B-A
526,Đào,Np,I-A
526,đi,V,O
526,bot,V,O
526,bạn,N,O
526,ei,V,O
526,",",CH,O
526,cho,E,O
526,mình,P,O
526,nghe,V,O
526,1,M,O
526,bài,N,O
526,của,E,O
526,Tiến,Np,B-A
526,Đào,Np,I-A
526,đi,V,O
526,bạn,N,O
526,hãy,R,O
526,cho,V,O
526,em,N,O
526,một số,L,O
526,bài,N,O
526,hát,V,O
526,hay,C,O
526,hay,C,O
526,của,E,O
526,Tiến,Np,B-A
526,Đào,Np,I-A
526,đi,V,O
526,ạ,T,O
526,sư phụ,N,O
526,",",CH,O
526,cho,V,O
526,đệ tử,V,O
526,xin,V,O
526,một số,L,O
526,bài,N,O
526,hát,V,O
526,do,E,O
526,Tiến,Np,B-A
526,Đào,Np,I-A
526,trình bày,V,O
526,đi,V,O
526,sư phụ,V,O
526,onii,N,O
526,chan,V,O
526,",",CH,O
526,cho,V,O
526,e,V,O
526,bài,N,O
526,hát,V,O
526,do,E,O
526,Tiến,Np,B-A
