sentence_idx,word,pos,tag
7106,",",CH,O
7106,đưa,V,O
7106,1,M,O
7106,bài,N,O
7106,k-pop,M,B-G
7106,xem,V,O
7106,nào,P,O
7107,Bài,N,O
7107,Rap,Np,B-G
7107,hưng_phấn,M,B-M
7107,đi,V,O
7107,bot,M,O
7108,Ví_dụ,N,O
7108,vài,L,O
7108,bài,N,O
7108,HIPHOP,Np,B-G
7108,vui,A,B-M
7108,vui,A,I-M
7108,thú_vị,A,O
7108,đi,V,O
7108,bot,V,O
7108,ơi,T,O
7109,Cho,V,O
7109,tôi,P,O
7109,biết,V,O
7109,một_số,L,O
7109,bài,N,O
7109,c-pop,M,B-G
7109,sầu,M,B-M
7109,nổi_tiếng,A,O
7110,Bot,Np,O
7110,ơi,I,O
7110,xin,V,O
7110,bài,N,O
7110,của,E,O
7110,uni5,M,B-A
7111,ê,N,O
7111,chỉ,R,O
7111,tôi,P,O
7111,bài,N,O
7111,hạnh_phúc,N,B-M
7111,của,E,O
7111,hồng,N,B-A
7111,dương,N,I-A
7111,m4u,M,I-A
7111,hợp_lý,A,O
7111,coi,V,O
7112,Onii,Np,O
7112,chan,V,O
7112,",",CH,O
7112,cho,E,O
7112,em,N,O
7112,bài,N,O
7112,Ballad,Np,B-G
7112,chán_nản,M,B-M
7112,đi,V,O
7112,onii,M,O
7113,bài,N,O
7113,nào,P,O
7113,vui,A,B-M
7113,vui,A,I-M
7113,của,E,O
7113,lyly,M,B-A
7113,hay,C,O
7113,vậy,P,O
7114,Dm,Np,O
7114,cho,E,O
7114,bố,N,O
7114,m,N,O
7114,1,M,O
7114,bài,N,O
7114,của,E,O
7114,calvin,N,B-A
7114,harris,M,I-A
7115,bot,N,O
7115,ơi,I,O
7115,cho,E,O
7115,tui,P,O
7115,mấy,L,O
7115,bài,N,O
7115,rap,M,B-G
7115,nghe,V,O
7115,coi,V,O
7116,Hãy,R,O
7116,cho,V,O
7116,tui,P,O
7116,một,M,O
7116,bài,N,O
7116,hát,V,O
7116,siu,N,O
7116,hay,C,O
7116,của,E,O
7116,ca_sĩ,N,O
7116,calvin,N,B-A
7116,harris,M,I-A
7116,xem,V,O
7116,nào,P,O
7117,một_số,L,O
7117,bài,N,O
7117,hát,V,O
7117,thú_vị,A,O
7117,của,E,O
7117,trương,N,B-A
7117,tiến_thành,M,I-A
7118,một_số,L,O
7118,bài,N,O
7118,của,E,O
7118,kim,N,B-A
7118,chi,P,I-A
7118,sun,M,I-A
7119,Cho,E,O
7119,mình,P,O
7119,nghe,V,O
7119,bài,N,O
7119,k-pop,M,B-G
7119,hay,C,O
7119,hay,R,O
7119,đi,V,O
7120,Hãy,R,O
7120,cho,V,O
7120,tui,P,O
7120,một,M,O
7120,bài,N,O
7120,hát,V,O
7120,nhạc,N,B-G
7120,trung,A,I-G
7120,siêu,Z,O
7120,hay,C,O
7120,mà,C,O
7120,nhớ,V,B-M
7120,nhung,M,I-M
7120,xem,V,O
7120,nào,P,O
7121,k-pop,M,B-G
7121,buồn_buồn,M,B-M
7121,thì,C,O
7121,có,V,O
7121,bài,N,O
7121,nào,P,O
7121,hay,C,O
7122,Dcm,Np,O
7122,cho,E,O
7122,t,V,O
7122,mấy,L,O
7122,bài,N,O
7122,của,E,O
7122,châu,N,B-A
7122,đăng_khoa,M,I-A
7122,nghe,V,O
7122,coi,V,O
7123,Cho,V,O
7123,mình,P,O
7123,1,M,O
7123,bài,N,O
7123,usuk,M,B-G
7123,nhớ,V,B-M
7123,nhung,M,I-M
7123,đi,V,O
7123,bot,M,O
7124,vy,N,B-A
7124,oanh,M,I-A
7124,có,V,O
7124,bài,N,O
7124,nào,P,O
7124,nghe,V,O
7124,hay,C,O
7124,ko,N,O
7124,bot,M,O
7125,Danh_sách,N,O
7125,các,L,O
7125,bài,N,O
7125,hát,V,O
7125,CPop,Np,B-G
7125,nhớ,V,B-M
7125,nhung,M,I-M
7126,Bạn,N,O
7126,ơi,I,O
7126,cho,E,O
7126,mình,P,O
7126,vài,L,O
7126,bài,N,O
7126,HIPHOP,Np,B-G
7126,vui_vẻ,A,B-M
7126,đi,V,O
7127,Một,M,O
7127,bài,N,O
7127,nhạc,N,B-G
7127,hoa,N,I-G
7128,Xin,V,O
7128,bài,N,O
7128,của,E,O
7128,elbi,M,B-A
7128,nghe,V,O
7128,coi,V,O
7129,Cho,V,O
7129,tui,P,O
7129,bài,N,O
7129,c-pop,M,B-G
7129,thú_vị,M,B-M
7129,nào,P,O
7129,đỉnh_cao,V,O
7129,đi,V,O
7130,1,M,O
7130,bài,N,O
7130,DANCE,Np,B-G
7130,vui_vẻ,A,B-M
7130,đi,V,O
7130,nào,P,O
7131,Cho,V,O
7131,tôi,P,O
7131,biết,V,O
7131,một_số,L,O
7131,bài,N,O
7131,HipHop,Np,B-G
7131,sầu_muộn,M,B-M
7131,nổi_tiếng,A,O
7132,Hãy,R,O
7132,cho,V,O
7132,em,N,O
7132,một_số,L,O
7132,bài,N,O
7132,hát,V,O
7132,hay,C,O
7132,hay,C,O
7132,của,E,O
7132,t-akayz,M,B-A
7132,đi,V,O
7132,ạ,T,O
7133,Bạn,N,O
7133,ơi,I,O
7133,cho,E,O
7133,mình,P,O
7133,vài,L,O
7133,bài,N,O
7133,của,E,O
7133,ngô,N,B-A
7133,thành,V,I-A
7133,dương,N,I-A
7133,đi,V,O
7134,Mày,P,O
7134,ơi,I,O
7134,",",CH,O
7134,cho,E,O
7134,tao,P,O
7134,vài,L,O
7134,bài,N,O
7134,KPop,Np,B-G
7134,thất_tình,M,B-M
7134,nghe,V,O
7134,với,E,O
7134,coi,V,O
7135,Chỉ,R,O
7135,t,V,O
7135,mấy,L,O
7135,bài,N,O
7135,về,E,O
7135,âu,N,B-G
7135,mỹ,M,I-G
7135,đi,V,O
7135,bot,M,O
7136,ví_dụ,N,O
7136,vài,L,O
7136,bài,N,O
7136,của,E,O
7136,juky,N,B-A
7136,san,M,I-A
7136,thú_vị,A,O
7136,đi,V,O
7136,bot,V,O
7136,ơi,T,O
7137,Chỉ,R,O
7137,t,V,O
7137,mấy,L,O
7137,bài,N,O
7137,về,E,O
7137,DANCE,Np,B-G
7137,mà,C,O
7137,ủ_rũ,M,B-M
7137,đi,V,O
7137,bot,M,O
7138,Mở,V,O
7138,mình,P,O
7138,1,M,O
7138,bài,N,O
7138,vui_vẻ,A,B-M
7138,của,E,O
7138,zara,N,B-A
7138,larsson,M,I-A
7138,đi,V,O
7138,nào,P,O
7139,một_số,L,O
7139,bài,N,O
7139,nhạc,N,O
7139,vui_nhộn,M,B-M
7139,của,E,O
7139,phan,N,B-A
7139,mạnh,A,I-A
7139,quỳnh,M,I-A
7140,V-Pop,Np,B-G
7140,tuyệt_vọng,V,B-M
7140,thì,C,O
7140,có,V,O
7140,bài,N,O
7140,nào,P,O
7140,hay,C,O
7141,Mở,V,O
7141,mình,P,O
7141,1,M,O
7141,bài,N,O
7141,Hip-hop,Np,B-G
7141,nhớ,V,B-M
7141,nhung,M,I-M
7141,đi,V,O
7141,nào,P,O
7142,Hãy,R,O
7142,cho,V,O
7142,tui,P,O
7142,một,M,O
7142,bài,N,O
7142,hát,V,O
7142,siêu,Z,O
7142,hay,C,O
7142,mà,C,O
7142,sôi_động,M,B-M
7142,xem,V,O
7142,nào,P,O
7143,Bạn,N,O
7143,ơi,I,O
7143,mở,V,O
7143,cho,E,O
7143,mình,P,O
7143,bài,N,O
7143,KPop,Np,B-G
7143,tuyệt_vọng,V,B-M
7143,nghe,V,O
7143,với,E,O
7144,này,P,O
7144,",",CH,O
7144,cho,E,O
7144,tui,P,O
7144,bài,N,O
7144,nào,P,O
7144,sầu,M,B-M
7144,với,E,O
7145,ê,N,O
7145,hãy,R,O
7145,cho,V,O
7145,tôi,P,O
7145,vài,L,O
7145,bài,N,O
7145,vui_nhộn,M,B-M
7145,của,E,O
7145,trường,N,B-A
7145,vũ,M,I-A
7145,đi,V,O
7146,Một_số,L,O
7146,bài,N,O
7146,rap,M,B-G
7146,buồn_buồn,M,B-M
7146,đi,V,O
7146,bot,V,O
7146,ngu,M,O
7147,Sư_phụ,N,O
7147,",",CH,O
7147,cho,V,O
7147,đệ_tử,V,O
7147,xin,V,O
7147,một_số,L,O
7147,bài,N,O
7147,hát,V,O
7147,chán_nản,M,B-M
7147,của,E,O
7147,16,M,B-A
7147,typh,N,I-A
7147,đi,V,O
7147,sư_phụ,M,O
7148,Một_số,L,O
7148,bài,N,O
7148,hát,V,O
7148,buồn_buồn,M,B-M
7148,của,E,O
7148,thái,N,B-A
7148,vũ,N,I-A
7148,(,CH,I-A
7148,blackbi,N,I-A
7148,),CH,I-A
7149,hãy,R,O
7149,ví_dụ,V,O
7149,một_số,L,O
7149,bài,N,O
7149,hát,V,O
7149,của,E,O
7149,penguins,M,B-A
7149,đi,V,O
7150,Cho,V,O
7150,tui,P,O
7150,bài,N,O
7150,US-UK,Np,B-G
7150,yêu,V,B-M
7150,đời,N,I-M
7150,nào,P,O
7150,đỉnh_cao,V,O
7150,đi,V,O
7151,Cho,V,O
7151,mình,P,O
7151,hỏi,V,O
7151,song,C,B-A
7151,thư,N,I-A
7151,có,V,O
7151,bài,N,O
7151,nhớ,V,B-M
7151,nhung,M,I-M
7151,nào,P,O
7151,hay,C,O
7151,không,R,O
7152,ngô,N,B-A
7152,thành,V,I-A
7152,dương,N,I-A
7152,có,V,O
7152,bài,N,O
7152,nào,P,O
7152,nghe,V,O
7152,hay,C,O
7152,ko,N,O
7152,bot,M,O
7153,có,V,O
7153,bài,N,O
7153,usuk,M,B-G
7153,nào,P,O
7153,nhớ,V,B-M
7153,nhung,M,I-M
7153,mà,C,O
7153,hay,C,O
7153,không,R,O
7154,Một_vài,L,O
7154,bài,N,O
7154,Cpop,Np,B-G
7154,nhớ,V,B-M
7154,nhung,M,I-M
7155,1,M,O
7155,bài,N,O
7155,chán_nản,M,B-M
7155,của,E,O
7155,lm-9,M,B-A
7156,Một_số,L,O
7156,bài,N,O
7156,rock,M,B-G
7156,tuyệt_vọng,V,B-M
7156,đi,V,O
7156,bot,V,O
7156,ngu,M,O
7157,một_số,L,O
7157,bài,N,O
7157,hát,V,O
7157,thú_vị,A,O
7157,về,E,O
7157,k-pop,M,B-G
7158,Chỉ,R,O
7158,tôi,P,O
7158,1,M,O
7158,bài,N,O
7158,hip-hop,M,B-G
7158,vui_nhộn,M,B-M
7159,chỉ,R,O
7159,mình,P,O
7159,vài,L,O
7159,bài,N,O
7159,buồn,A,B-M
7159,của,E,O
7159,lauv,M,B-A
7159,nào,P,O
7160,Tên,N,O
7160,1,M,O
7160,bài,N,O
7160,thuộc,V,O
7160,thể_loại,N,O
7160,Trung_Quốc,Np,B-G
7161,Một_số,L,O
7161,bài,N,O
7161,hát,V,O
7161,thú_vị,A,O
7161,về,E,O
7161,c-pop,M,B-G
7162,Sư_phụ,N,O
7162,",",CH,O
7162,cho,V,O
7162,đệ_tử,V,O
7162,xin,V,O
7162,một_số,L,O
7162,bài,N,O
7162,hát,V,O
7162,nhạc,N,B-G
7162,Tàu,Np,I-G
7162,chán_nản,M,B-M
7162,đi,V,O
7162,sư_phụ,M,O
7163,chỉ,R,O
7163,tao,P,O
7163,mấy,L,O
7163,bài,N,O
7163,của,E,O
7163,trang,N,B-A
7163,pháp,M,I-A
7163,đi,V,O
7163,bot,M,O
7164,Mày,P,O
7164,ơi,I,O
7164,",",CH,O
7164,cho,E,O
7164,tao,P,O
7164,vài,L,O
7164,bài,N,O
7164,ROCK,Np,B-G
7164,ảm,N,B-M
7164,đạm,M,I-M
7164,nghe,V,O
7164,với,E,O
7164,coi,V,O
7165,Chỉ,R,O
7165,mình,P,O
7165,vài,L,O
7165,bài,N,O
7165,EDM,Np,B-G
7165,hưng_phấn,M,B-M
7165,nào,P,O
7166,Cho,V,O
7166,tôi,P,O
7166,biết,V,O
7166,một_số,L,O
7166,bài,N,O
7166,Anime,Np,B-G
7166,vui,A,B-M
7166,nổi_tiếng,A,O
7167,gợi_ý,V,O
7167,t,N,O
7167,1,M,O
7167,bài,N,O
7167,hát,V,O
7167,hay,A,O
7167,của,E,O
7167,sendoh,M,B-A
7168,Bot,Np,O
7168,ơi,I,O
7168,gợi_ý,V,O
7168,nhạc,N,O
7168,nhớ,V,B-M
7168,nhung,M,I-M
7168,thể_loại,V,O
7168,nhạc,N,B-G
7168,Việt Nam,Np,I-G
7168,cho,E,O
7168,mình,P,O
7168,đi,V,O
7169,Bot,Np,O
7169,ơi,I,O
7169,cho,E,O
7169,tui,P,O
7169,mấy,L,O
7169,bài,N,O
7169,Âu,Np,B-G
7169,Mỹ,Np,I-G
7169,ảm,N,B-M
7169,đạm,M,I-M
7169,nghe,V,O
7169,coi,V,O
7170,ví_dụ,N,O
7170,vài,L,O
7170,bài,N,O
7170,thú_vị,M,B-M
7170,của,E,O
7170,tris,N,B-A
7170,đặng,M,I-A
7170,nghe,V,O
7170,đi,V,O
7170,em,N,O
7171,Bạn,N,O
7171,ê,V,O
7171,",",CH,O
7171,cho,E,O
7171,mình,P,O
7171,nghe,V,O
7171,1,M,O
7171,bài,N,O
7171,thú_vị,M,B-M
7171,đi,V,O
7171,bạn,N,O
7171,thể_loại,V,O
7171,tiếng,N,B-G
7171,hàn,V,I-G
7171,nha,T,O
7172,cho,E,O
7172,tôi,P,O
7172,môt,V,O
7172,bài,N,O
7172,của,E,O
7172,j,N,B-A
7172,balvin,M,I-A
7173,Bài,N,O
7173,buồn,A,B-M
7173,nào,P,O
7173,thuộc,V,O
7173,thể_loại,N,O
7173,Nhạc,N,B-G
7173,Âu,Np,I-G
7173,Mỹ,Np,I-G
7173,hay,C,O
7173,vậy,P,O
7174,nè,T,O
7174,bot,N,O
7174,",",CH,O
7174,cho,E,O
7174,bài,N,O
7174,tuyệt_vọng,V,B-M
7174,của,E,O
7174,microwave,M,B-A
7174,nghe,V,O
7175,Có,V,O
7175,bài,N,O
7175,vui_tươi,M,B-M
7175,nào,P,O
7175,hay,C,O
7175,hay,C,O
7175,không,R,O
7176,Bạn,N,O
7176,ơi,I,O
7176,cho,E,O
7176,mình,P,O
7176,vài,L,O
7176,bài,N,O
7176,giải_trí,V,B-M
7176,của,E,O
7176,quang,N,B-A
7176,linh,M,I-A
7176,đi,V,O
7177,ví_dụ,N,O
7177,vài,L,O
7177,bài,N,O
7177,của,E,O
7177,the,N,B-A
7177,weeknd,M,I-A
7177,nghe,V,O
7177,đi,V,O
7177,em,N,O
7178,Bài,N,O
7178,đau_khổ,A,B-M
7178,nào,P,O
7178,thuộc,V,O
7178,thể_loại,N,O
7178,ballad,M,B-G
7178,hay,C,O
7178,vậy,P,O
7179,Tên,N,O
7179,1,M,O
7179,bài,N,O
7179,hát,V,O
7179,của,E,O
7179,jaykii,M,B-A
7180,Chỉ,R,O
7180,t,V,O
7180,mấy,L,O
7180,bài,N,O
7180,về,E,O
7180,vui,A,B-M
7180,vui,A,I-M
7180,của,E,O
7180,hoàng,N,B-A
7180,anh,Nc,I-A
7180,duy,V,I-A
7180,đi,V,O
7180,bot,M,O
7181,1,M,O
7181,bài,N,O
7181,k-pop,M,B-G
7181,thất_tình,M,B-M
7182,Một_số,L,O
7182,bài,N,O
7182,của,E,O
7182,phan,N,B-A
7182,mạnh,A,I-A
7182,quỳnh,M,I-A
7183,cho,E,O
7183,tui,P,O
7183,bài,N,O
7183,UsUk,Np,B-G
7183,đi,V,O
7184,Nói,V,O
7184,tôi,P,O
7184,nghe,V,O
7184,1,M,O
7184,bài,N,O
7184,nhạc,N,B-G
7184,Âu,Np,I-G
7184,Mỹ,Np,I-G
7184,buồn_buồn,M,B-M
7184,nào,P,O
7185,Bot,Np,O
7185,ơi,I,O
7185,gợi_ý,V,O
7185,nhạc,N,O
7185,hạnh_phúc,N,B-M
7185,thể_loại,V,O
7185,Âu,N,B-G
7185,mỹ,M,I-G
7185,cho,E,O
7185,mình,P,O
7185,đi,V,O
7186,ê,N,O
7186,bot,V,O
7186,cho,E,O
7186,bài,N,O
7186,tiếng,N,B-G
7186,hàn,V,I-G
7186,hay,C,O
7186,coi,V,O
7187,Alo,Np,O
7187,đưa,V,O
7187,tao,P,O
7187,mấy,L,O
7187,bài,N,O
7187,của,E,O
7187,acv,M,B-A
7187,đi,V,O
7188,Ê,Np,O
7188,hãy,R,O
7188,cho,V,O
7188,tôi,P,O
7188,vài,L,O
7188,bài,N,O
7188,Kpop,Np,B-G
7188,ảm,N,B-M
7188,đạm,M,I-M
7188,đi,V,O
7189,Bài,N,O
7189,yêu,V,B-M
7189,đời,N,I-M
7189,của,E,O
7189,little,N,B-A
7189,mix,M,I-A
7189,đi,V,O
7189,bot,M,O
7190,Bài,N,O
7190,nào,P,O
7190,ANIME,Np,B-G
7190,trầm_cảm,M,B-M
7190,hay,C,O
7190,vậy,P,O
7191,cho,E,O
7191,bố,N,O
7191,mày,P,O
7191,ví_dụ,V,O
7191,bài,N,O
7191,sôi_động,M,B-M
7191,của,E,O
7191,anh,Nc,B-A
7191,quân,N,I-A
7191,đi,V,O
7191,mày,P,O
7192,Một_số,L,O
7192,bài,N,O
7192,hát,V,O
7192,thú_vị,A,O
7192,của,E,O
7192,trang,N,B-A
7192,thiên,M,I-A
7193,Một_vài,L,O
7193,bài,N,O
7193,vpop,M,B-G
7193,sôi_động,M,B-M
7194,Xin,V,O
7194,bài,N,O
7194,âu,N,B-G
7194,mỹ,M,I-G
7194,nghe,V,O
7194,coi,V,O
7195,Cho,V,O
7195,tui,P,O
7195,bài,N,O
7195,nhạc,N,B-G
7195,hàn,V,I-G
7195,chán_nản,M,B-M
7195,nào,P,O
7195,đỉnh_cao,V,O
7195,đi,V,O
7196,có,V,O
7196,bài,N,O
7196,nào,P,O
7196,của,E,O
7196,elbi,M,B-A
7196,hay,C,O
7196,hay,C,O
7196,không,R,O
7197,Này,P,O
7197,",",CH,O
7197,đưa,V,O
7197,1,M,O
7197,bài,N,O
7197,v-pop,M,B-G
7197,sầu,M,B-M
7197,xem,V,O
7197,nào,P,O
7198,sư_phụ,N,O
7198,",",CH,O
7198,cho,V,O
7198,đệ_tử,V,O
7198,xin,V,O
7198,một_số,L,O
7198,bài,N,O
7198,hát,V,O
7198,ủ_rũ,M,B-M
7198,của,E,O
7198,gigi,V,B-A
7198,hương,N,I-A
7198,giang,M,I-A
7198,đi,V,O
7198,sư_phụ,M,O
7199,Hãy,R,O
7199,cho,V,O
7199,em,N,O
7199,một_số,L,O
7199,bài,N,O
7199,hát,V,O
7199,hay,C,O
7199,hay,C,O
7199,hợp,V,O
7199,với,E,O
7199,tâm_trạng,N,O
7199,trầm_cảm,M,B-M
7199,của,E,O
7199,tường,N,B-A
7199,nguyên,A,I-A
7199,đi,V,O
7199,ạ,T,O
7200,Một_số,L,O
7200,bài,N,O
7200,nhạc,N,O
7200,vui_nhộn,M,B-M
7200,thuộc,V,O
7200,thể_loại,N,O
7200,INDIE,Np,B-G
7201,nhớ,V,B-M
7201,nhung,M,I-M
7201,có,V,O
7201,bài,N,O
7201,HipHop,Np,B-G
7201,nào,P,O
7201,hay,C,O
7201,vậy,P,O
7201,bot,M,O
7202,bài,N,O
7202,tuyệt_vọng,V,B-M
7202,nào,P,O
7202,của,E,O
7202,minh,N,B-A
7202,vương,N,I-A
7202,m4u,M,I-A
7202,hay,C,O
7202,vậy,P,O
7203,Này,P,O
7203,",",CH,O
7203,cho,E,O
7203,tui,P,O
7203,bài,N,O
7203,nào,P,O
7203,sầu,M,B-M
7203,mà,C,O
7203,GENRE_],V,O
7203,với,E,O
7204,Cho,V,O
7204,tôi,P,O
7204,một,M,O
7204,bài,N,O
7204,INDIE,Np,B-G
7204,thú_vị,M,B-M
7205,Nói,V,O
7205,tôi,P,O
7205,nghe,V,O
7205,1,M,O
7205,bài,N,O
7205,anime,M,B-G
7205,chán_nản,M,B-M
7205,nào,P,O
7206,Tâm_trạng,N,O
7206,ủ_rũ,M,B-M
7206,có,V,O
7206,bài,N,O
7206,nhạc,N,B-G
7206,Hoa,Np,I-G
7206,nào,P,O
7206,hay,C,O
7206,mày,P,O
7207,có,V,O
7207,bài,N,O
7207,nào,P,O
7207,của,E,O
7207,cao,A,B-A
7207,nam,N,I-A
7207,thành,V,I-A
7207,hay,C,O
7207,hay,C,O
7207,không,R,O
7208,Tên,N,O
7208,1,M,O
7208,bài,N,O
7208,thuộc,V,O
7208,chủ_đề,N,O
7208,vui,A,B-M
7208,thể_loại,V,O
7208,Us-Uk,Np,B-G
7209,Nói,V,O
7209,tôi,P,O
7209,nghe,V,O
7209,1,M,O
7209,bài,N,O
7209,k-pop,M,B-G
7209,vui_vẻ,A,B-M
7209,nào,P,O
7210,cho,E,O
7210,tôi,P,O
7210,bài,N,O
7210,vui,A,B-M
7210,nghe,V,O
7210,coi,V,O
7211,Hãy,R,O
7211,ví_dụ,V,O
7211,một_số,L,O
7211,bài,N,O
7211,hát,V,O
7211,của,E,O
7211,trang,N,B-A
7211,đi,V,O
7212,Cho,E,O
7212,mình,P,O
7212,nghe,V,O
7212,bài,N,O
7212,của,E,O
7212,cao_minh,M,B-A
7212,hay,C,O
7212,hay,R,O
7212,di,M,O
7213,ví_dụ,N,O
7213,vài,L,O
7213,bài,N,O
7213,của,E,O
7213,đinh_hương,M,B-A
7214,bot,N,O
7214,ơi,I,O
7214,gợi_ý,V,O
7214,nhạc,N,O
7214,vui,A,B-M
7214,vui,A,I-M
7214,của,E,O
7214,hương,N,B-A
7214,giang,M,I-A
7214,cho,E,O
7214,mình,P,O
7214,đi,V,O
7215,này,P,O
7215,",",CH,O
7215,cho,E,O
7215,tui,P,O
7215,bài,N,O
7215,nào,P,O
7215,ủ_rũ,M,B-M
7215,của,E,O
7215,16,M,B-A
7215,typh,N,I-A
7215,với,E,O
7216,thể_loại,N,O
7216,v-pop,M,B-G
7216,có,V,O
7216,bài,N,O
7216,nào,P,O
7216,nghe,V,O
7216,hay,C,O
7216,ko,N,O
7216,bot,M,O
7217,Thể_loại,N,O
7217,HipHop,Np,B-G
7217,có,V,O
7217,bài,N,O
7217,nào,T,O
7217,hay,C,O
7217,vậy,P,O
7217,bot,M,O
7218,một_số,L,O
7218,bài,N,O
7218,hát,V,O
7218,thú_vị,A,O
7218,của,E,O
7218,duongg,M,B-A
7219,một_số,L,O
7219,bài,N,O
7219,sầu,M,B-M
7219,của,E,O
7219,hà,N,B-A
7219,phương,N,I-A
7219,đi,V,O
7219,bot,V,O
7219,ngu,M,O
7220,có,V,O
7220,bài,N,O
7220,cpop,M,B-G
7220,nào,P,O
7220,vui,A,B-M
7220,mà,C,O
7220,hay,C,O
7220,không,R,O
7221,Bạn,N,O
7221,ơi,I,O
7221,cho,E,O
7221,mình,P,O
7221,vài,L,O
7221,bài,N,O
7221,Jazz,Np,B-G
7221,buồn_buồn,M,B-M
7221,đi,V,O
7222,Cho,V,O
7222,tui,P,O
7222,bài,N,O
7222,DANCE,Np,B-G
7222,giải_trí,V,B-M
7222,đi,V,O
7223,nè,T,O
7223,bot,N,O
7223,",",CH,O
7223,cho,E,O
7223,bài,N,O
7223,USUK,Np,B-G
7223,nghe,V,O
7224,Cho,V,O
7224,mình,P,O
7224,hỏi,V,O
7224,có,V,O
7224,bài,N,O
7224,Dance,Np,B-G
7224,ủ_rũ,M,B-M
7224,nào,P,O
7224,hay,C,O
7224,không,R,O
7225,ví_dụ,N,O
7225,vài,L,O
7225,bài,N,O
7225,ảm,N,B-M
7225,đạm,M,I-M
7225,của,E,O
7225,dua,N,B-A
7225,lipa,M,I-A
7225,nghe,V,O
7225,đi,V,O
7225,em,N,O
7226,Bot,Np,O
7226,ơi,I,O
7226,cho,E,O
7226,tui,P,O
7226,mấy,L,O
7226,bài,N,O
7226,sầu_muộn,M,B-M
7226,nghe,V,O
7226,coi,V,O
7227,nè,T,O
7227,bot,N,O
7227,",",CH,O
7227,cho,E,O
7227,bài,N,O
7227,hàn,V,B-G
7227,xẻng,N,I-G
7227,nghe,V,O
7228,Sư_phụ,N,O
7228,",",CH,O
7228,cho,V,O
7228,đệ_tử,V,O
7228,xin,V,O
7228,một_số,L,O
7228,bài,N,O
7228,hát,V,O
7228,Indie,Np,B-G
7228,hưng_phấn,M,B-M
7228,đi,V,O
7228,sư_phụ,M,O
7229,Ê_ê,N,O
7229,cho,E,O
7229,t,N,O
7229,bài,N,O
7229,của,E,O
7229,jonas,N,B-A
7229,blue,M,I-A
7229,đi,V,O
7230,bot,N,O
7230,ơi,I,O
7230,cho,E,O
7230,tui,P,O
7230,mấy,L,O
7230,bài,N,O
7230,của,E,O
7230,andiez,M,B-A
7230,nghe,V,O
7230,coi,V,O
7231,Mày,P,O
7231,ơi,I,O
7231,",",CH,O
7231,cho,E,O
7231,tao,P,O
7231,vài,L,O
7231,bài,N,O
7231,tiếng,N,B-G
7231,Hàn,Np,I-G
7231,vui_vẻ,A,B-M
7231,nghe,V,O
7231,với,E,O
7231,coi,V,O
7232,Mày,P,O
7232,ơi,I,O
7232,",",CH,O
7232,cho,E,O
7232,tao,P,O
7232,vài,L,O
7232,bài,N,O
7232,jazz,M,B-G
7232,vui,A,B-M
7232,nghe,V,O
7232,với,E,O
7232,coi,V,O
7233,Xin,V,O
7233,bài,N,O
7233,của,E,O
7233,lil's,M,B-A
7233,nghe,V,O
7233,coi,V,O
7234,Mày,P,O
7234,ơi,I,O
7234,",",CH,O
7234,cho,E,O
7234,tao,P,O
7234,vài,L,O
7234,bài,N,O
7234,ảm,N,B-M
7234,đạm,M,I-M
7234,của,E,O
7234,tuấn,N,B-A
7234,cry,M,I-A
7234,nghe,V,O
7234,với,E,O
7234,coi,V,O
7235,Này,P,O
7235,",",CH,O
7235,cho,E,O
7235,tui,P,O
7235,bài,N,O
7235,nào,P,O
7235,vui,A,B-M
7235,mà,C,O
7235,GENRE_],V,O
7235,với,E,O
7236,ví_dụ,N,O
7236,vài,L,O
7236,bài,N,O
7236,của,E,O
7236,nguyễn_đình,N,B-A
7236,vũ,M,I-A
7236,nghe,V,O
7236,đi,V,O
7236,em,N,O
7237,Chỉ,R,O
7237,t,V,O
7237,mấy,L,O
7237,bài,N,O
7237,về,E,O
7237,V-POP,Np,B-G
7237,mà,C,O
7237,hưng_phấn,M,B-M
7237,đi,V,O
7237,bot,M,O
7238,Cho,E,O
7238,bố,N,O
7238,mày,P,O
7238,ví_dụ,V,O
7238,bài,N,O
7238,hip-hop,M,B-G
7238,hạnh_phúc,N,B-M
7238,đi,V,O
7238,mày,P,O
7239,cho,E,O
7239,mình,P,O
7239,tên,N,O
7239,bài,N,O
7239,hát,V,O
7239,chủ_đề,V,O
7239,chán_nản,M,B-M
7239,của,E,O
7239,lâm,N,B-A
7239,chấn,N,I-A
7239,khang,M,I-A
7240,Bot,Np,O
7240,ơi,I,O
7240,gợi_ý,V,O
7240,nhạc,N,O
7240,vui,A,B-M
7240,thể_loại,V,O
7240,nhạc,N,B-G
7240,Trung,Np,I-G
7240,cho,E,O
7240,mình,P,O
7240,đi,V,O
7241,Ê,Np,O
7241,bot,V,O
7241,cho,E,O
7241,bài,N,O
7241,nhạc,N,B-G
7241,hoa,N,I-G
7241,thất_tình,M,B-M
7241,hay,C,O
7241,coi,V,O
7242,Examples,V,O
7242,về,E,O
7242,nhạc,N,O
7242,chán_nản,M,B-M
7242,của,E,O
7242,2,M,B-A
7242,t,N,I-A
7243,rock,M,B-G
7243,có,V,O
7243,bài,N,O
7243,nào,P,O
7243,hay,C,O
7244,Chỉ,R,O
7244,tao,P,O
7244,mấy,L,O
7244,bài,N,O
7244,của,E,O
7244,andy,N,B-A
7244,og,M,I-A
7244,đi,V,O
7244,bot,M,O
7245,Chỉ,R,O
7245,tôi,P,O
7245,1,M,O
7245,bài,N,O
